股票代码,名称,板块,时间,今收,跌涨幅,跌涨额,成交量,成交额,振幅,最高,最低,今开,换手率,行业板块,地区板块,市盈率,市净率
688189,南新制药,科创版,2022-08-20,17.9,-4.38,-0.82,30555,55419945.0,4.33,18.71,17.9,18.63,2.18,化学制药,湖南板块,74.25,2.5
688190,云路股份,科创版,2022-08-20,89.25,-4.62,-4.32,5455,49618350.0,6.26,94.86,89.0,93.28,2.0,小金属,山东板块,69.89,5.85
688191,智洋创新,科创版,2022-08-20,20.83,-1.51,-0.32,21069,43925399.0,4.49,21.4,20.45,21.24,2.98,电网设备,山东板块,50.24,3.93
688192,迪哲医药-U,科创版,2022-08-20,29.7,-3.0,-0.92,6079,18354563.0,3.36,30.73,29.7,30.35,1.57,化学制药,江苏板块,-16.51,5.25
688193,仁度生物,科创版,2022-08-20,54.67,-1.55,-0.86,3424,18594500.0,3.04,55.39,53.7,54.7,4.15,生物制品,上海板块,49.88,2.26
688195,腾景科技,科创版,2022-08-20,35.17,-3.91,-1.43,39718,145641921.0,9.26,38.5,35.11,36.99,5.05,光学光电子,福建板块,84.71,5.37
688196,卓越新能,科创版,2022-08-20,82.09,0.67,0.55,14420,119632929.0,5.56,85.55,81.02,81.53,4.81,化学制品,福建板块,18.59,3.79
688197,首药控股-U,科创版,2022-08-20,23.57,-0.88,-0.21,2107,5007572.0,1.93,24.0,23.54,23.78,0.61,生物制品,北京板块,-20.85,2.7
688198,佰仁医疗,科创版,2022-08-20,120.9,0.83,0.99,1226,14811959.0,2.31,121.92,119.15,120.9,0.35,医疗器械,北京板块,301.37,17.08
688199,久日新材,科创版,2022-08-20,42.87,-6.7,-3.08,39600,171858449.0,6.44,45.58,42.62,45.15,4.54,化学制品,天津板块,23.87,1.71
688200,华峰测控,科创版,2022-08-20,446.75,-2.1,-9.58,7642,346714634.0,6.69,475.0,444.47,455.02,1.89,半导体,北京板块,56.24,10.49
688201,信安世纪,科创版,2022-08-20,38.3,-3.11,-1.23,17510,68048244.0,4.22,39.8,38.13,39.34,2.85,软件开发,北京板块,-843.24,5.4
688202,美迪西,科创版,2022-08-20,340.23,-0.9,-3.08,6301,219129347.0,4.05,353.89,339.99,343.78,1.68,医疗服务,上海板块,95.77,22.36
688203,C海正,科创版,2022-08-20,18.68,-5.7,-1.13,85336,161626815.0,6.01,19.75,18.56,19.57,18.47,化纤行业,浙江板块,88.62,2.65
688205,德科立,科创版,2022-08-20,51.67,0.33,0.17,43676,231411309.0,4.74,54.11,51.67,51.75,19.53,光学光电子,江苏板块,38.56,2.8
688206,概伦电子,科创版,2022-08-20,45.8,-0.04,-0.02,88824,418844137.0,8.62,49.0,45.05,45.5,21.4,半导体,上海板块,1056.91,9.43
688207,格灵深瞳-U,科创版,2022-08-20,29.39,-2.23,-0.67,29968,91135208.0,7.52,31.58,29.32,30.06,7.04,软件开发,北京板块,-92.83,2.37
688208,道通科技,科创版,2022-08-20,33.19,-7.93,-2.86,158264,544001939.0,9.9,36.65,33.08,36.27,5.78,计算机设备,广东板块,87.37,5.15
688209,英集芯,科创版,2022-08-20,26.2,-4.2,-1.15,47494,127112806.0,6.58,27.85,26.05,27.16,12.38,半导体,广东板块,55.96,6.56
688210,统联精密,科创版,2022-08-20,25.78,0.7,0.18,17120,44844842.0,4.69,26.66,25.46,25.46,6.79,电子元件,广东板块,73.8,2.59
688211,中科微至,科创版,2022-08-20,45.81,-4.16,-1.99,7658,35707799.0,4.83,48.08,45.77,47.74,2.39,物流行业,江苏板块,-140.97,1.6
688212,澳华内镜,科创版,2022-08-20,47.0,-1.65,-0.79,4446,20981462.0,2.51,47.86,46.66,47.2,1.47,医疗器械,上海板块,459.88,5.1
688213,思特威-W,科创版,2022-08-20,56.18,-4.5,-2.65,14462,83326945.0,6.97,60.22,56.12,59.1,4.8,半导体,上海板块,398.14,5.88
688215,瑞晟智能,科创版,2022-08-20,33.48,-2.28,-0.78,4794,16186553.0,2.69,34.26,33.34,34.26,3.11,专用设备,浙江板块,188.78,3.09
688216,气派科技,科创版,2022-08-20,33.9,-5.1,-1.82,41672,149711547.0,9.85,37.37,33.85,35.9,9.81,半导体,广东板块,-2760.54,3.6
688217,睿昂基因,科创版,2022-08-20,41.33,-2.73,-1.16,3078,12952359.0,3.95,42.93,41.25,42.49,0.84,医疗器械,上海板块,-246.33,2.59
688218,江苏北人,科创版,2022-08-20,32.5,-14.43,-5.48,124016,429678292.0,15.01,38.2,32.5,38.2,13.89,专用设备,江苏板块,-242.54,4.55
688219,会通股份,科创版,2022-08-20,11.9,13.88,1.45,159345,182961436.0,13.97,11.94,10.48,10.48,6.22,塑料制品,安徽板块,43.85,3.17
688220,翱捷科技-U,科创版,2022-08-20,72.96,-1.91,-1.42,5861,43385151.0,3.66,75.47,72.75,74.03,1.65,半导体,上海板块,-236.29,3.99
688221,前沿生物-U,科创版,2022-08-20,14.38,-1.03,-0.15,15876,22933837.0,1.58,14.59,14.36,14.5,0.84,化学制药,江苏板块,-21.83,2.92
688222,成都先导,科创版,2022-08-20,18.0,-2.7,-0.5,18392,33778383.0,4.54,18.84,18.0,18.7,0.66,医疗服务,四川板块,-254.37,5.62
688223,晶科能源,科创版,2022-08-20,17.35,-5.19,-0.95,764706,1334931870.0,6.72,18.29,17.06,18.24,5.46,光伏设备,江西板块,108.14,7.35
688225,亚信安全,科创版,2022-08-20,21.23,-3.06,-0.67,19562,42587644.0,5.16,22.34,21.21,22.26,5.69,软件开发,江苏板块,-27.13,3.42
688226,威腾电气,科创版,2022-08-20,20.17,-8.53,-1.88,100130,203831622.0,13.79,22.29,19.25,22.25,12.16,电网设备,江苏板块,52.98,3.65
688227,品高股份,科创版,2022-08-20,21.35,-2.11,-0.46,5354,11562111.0,3.44,22.1,21.35,21.81,2.05,软件开发,广东板块,-43.72,1.75
688228,开普云,科创版,2022-08-20,33.26,-2.09,-0.71,7034,23812296.0,4.18,34.6,33.18,33.97,2.38,互联网服务,广东板块,-120.18,1.87
688229,博睿数据,科创版,2022-08-20,38.0,-3.82,-1.51,2633,10221734.0,5.57,40.1,37.9,39.11,1.25,互联网服务,北京板块,-18.19,2.24
688230,芯导科技,科创版,2022-08-20,72.7,-4.19,-3.18,11552,86154836.0,6.95,77.77,72.5,75.86,5.91,半导体,上海板块,51.05,2.93
688231,隆达股份,科创版,2022-08-20,36.36,-5.83,-2.25,48167,178867280.0,7.38,38.96,36.11,38.5,9.52,有色金属,江苏板块,140.66,3.3
688232,新点软件,科创版,2022-08-20,46.45,2.77,1.25,16034,73635609.0,4.8,46.89,44.72,44.72,2.28,软件开发,江苏板块,-105.55,3.06
688233,神工股份,科创版,2022-08-20,59.01,-6.26,-3.94,28854,176187466.0,8.21,64.17,59.0,63.1,3.46,半导体,辽宁板块,47.3,6.75
688234,天岳先进,科创版,2022-08-20,114.0,-3.41,-4.02,71175,850004376.0,13.0,126.65,111.31,120.0,20.04,半导体,山东板块,-279.83,9.1
688235,百济神州-U,科创版,2022-08-20,104.52,-2.5,-2.68,11471,121317028.0,2.88,107.59,104.5,106.63,1.42,生物制品,-,-12.26,3.75
688236,春立医疗,科创版,2022-08-20,20.1,-1.28,-0.26,3801,7673711.0,1.52,20.39,20.08,20.28,1.14,医疗器械,北京板块,26.09,3.08
688237,超卓航科,科创版,2022-08-20,72.37,-2.7,-2.01,13646,101183274.0,7.49,77.2,71.63,74.77,7.59,航天航空,湖北板块,62.91,5.16
688238,和元生物,科创版,2022-08-20,26.6,-6.17,-1.75,28060,76073858.0,6.17,28.35,26.6,27.92,4.07,医疗服务,上海板块,271.74,6.15
688239,航宇科技,科创版,2022-08-20,72.7,-3.2,-2.4,22099,160755159.0,6.01,75.99,71.48,74.94,2.19,航天航空,贵州板块,49.04,9.56
688246,嘉和美康,科创版,2022-08-20,25.06,-1.26,-0.32,4417,11183957.0,2.84,25.78,25.06,25.59,1.28,医疗服务,北京板块,-31.01,2.02
688247,宣泰医药,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,生物制品,上海板块,47.54,5.13
688248,南网科技,科创版,2022-08-20,49.98,4.82,2.3,89808,438786364.0,15.04,52.68,45.51,47.5,10.63,电网设备,广东板块,1558.98,11.82
688251,井松智能,科创版,2022-08-20,46.66,-5.01,-2.46,18954,90278270.0,7.84,50.45,46.6,50.45,14.07,通用设备,安徽板块,42.87,3.87
688253,英诺特,科创版,2022-08-20,27.92,-2.24,-0.64,21789,61638324.0,3.26,28.85,27.92,28.56,7.62,生物制品,北京板块,17.49,2.31
688255,凯尔达,科创版,2022-08-20,47.86,-4.38,-2.19,23800,116252509.0,7.03,51.2,47.68,51.0,13.61,专用设备,浙江板块,64.23,3.43
688256,寒武纪-U,科创版,2022-08-20,61.18,-3.87,-2.46,31842,199603681.0,6.27,65.09,61.1,63.29,1.31,半导体,北京板块,-19.7,4.49
688257,新锐股份,科创版,2022-08-20,39.68,-2.96,-1.21,8643,35147640.0,6.04,42.1,39.63,40.88,4.0,有色金属,江苏板块,24.94,1.85
688258,卓易信息,科创版,2022-08-20,40.42,-0.69,-0.28,19882,81427342.0,3.78,41.77,40.23,40.72,4.58,互联网服务,江苏板块,54.68,3.93
688259,创耀科技,科创版,2022-08-20,103.0,-0.31,-0.32,16953,174531781.0,6.36,106.57,100.0,101.2,9.53,半导体,江苏板块,80.92,5.8
688260,昀冢科技,科创版,2022-08-20,23.84,-3.36,-0.83,39897,98222489.0,7.26,25.49,23.7,24.14,5.99,消费电子,江苏板块,101.37,5.36
688261,东微半导,科创版,2022-08-20,267.68,-6.16,-17.57,6331,175197648.0,8.73,292.0,267.09,285.04,4.25,半导体,江苏板块,94.44,6.94
688262,国芯科技,科创版,2022-08-20,53.09,-4.03,-2.23,30402,165001163.0,7.72,56.95,52.68,55.02,5.45,半导体,江苏板块,10363.64,4.64
688265,南模生物,科创版,2022-08-20,56.9,-2.33,-1.36,2155,12391623.0,3.28,58.73,56.82,58.18,1.11,生物制品,上海板块,79.66,2.51
688266,泽璟制药-U,科创版,2022-08-20,34.25,-3.6,-1.28,17486,61505659.0,6.47,36.5,34.2,35.33,1.24,化学制药,江苏板块,-16.64,8.64
688267,中触媒,科创版,2022-08-20,32.45,-2.14,-0.71,8258,26978726.0,4.13,33.68,32.31,33.28,2.15,化学原料,辽宁板块,42.87,2.25
688268,华特气体,科创版,2022-08-20,84.78,-4.43,-3.93,13540,117597129.0,7.6,90.94,84.2,88.5,3.88,电子化学品,广东板块,64.93,7.34
688269,凯立新材,科创版,2022-08-20,130.66,-0.52,-0.68,3828,49686383.0,3.98,132.99,127.76,132.6,0.88,化学制品,陕西板块,54.86,15.17
688270,臻镭科技,科创版,2022-08-20,83.0,-6.03,-5.33,8814,74536499.0,7.27,88.3,81.88,87.86,3.53,半导体,浙江板块,327.62,4.59
688271,联影医疗,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,医疗器械,上海板块,58.51,5.47
688272,富吉瑞,科创版,2022-08-20,31.2,0.55,0.17,22857,69990785.0,8.73,31.93,29.22,31.03,14.15,光学光电子,北京板块,-27.42,3.78
688273,麦澜德,科创版,2022-08-20,36.37,-3.99,-1.51,43868,161641560.0,5.91,38.23,35.99,37.9,19.62,医疗器械,江苏板块,38.99,2.75
688276,百克生物,科创版,2022-08-20,61.7,-0.68,-0.42,11838,73815442.0,2.61,63.28,61.66,61.95,0.51,生物制品,吉林板块,367.75,7.51
688277,天智航-U,科创版,2022-08-20,15.62,-4.87,-0.8,83488,132892499.0,6.09,16.59,15.59,16.59,2.79,医疗器械,北京板块,-56.99,6.7
688278,特宝生物,科创版,2022-08-20,27.92,1.75,0.48,60246,172994829.0,6.49,29.6,27.82,29.31,2.71,生物制品,福建板块,42.49,9.06
688279,峰岹科技,科创版,2022-08-20,79.22,-4.67,-3.88,9810,78557248.0,6.52,83.68,78.26,83.65,4.67,半导体,广东板块,47.98,3.41
688280,精进电动-UW,科创版,2022-08-20,11.95,-7.0,-0.9,101576,125065265.0,8.02,12.96,11.93,12.76,9.7,汽车零部件,北京板块,-20.19,3.67
688281,华秦科技,科创版,2022-08-20,318.5,-1.12,-3.6,2952,93789912.0,3.01,323.28,313.6,317.55,1.37,非金属材料,陕西板块,125.34,8.42
688282,理工导航,科创版,2022-08-20,50.1,0.36,0.18,21807,111858819.0,5.71,52.63,49.78,50.0,11.1,通信设备,北京板块,77.48,3.0
688283,坤恒顺维,科创版,2022-08-20,60.42,-2.67,-1.66,2885,17684671.0,5.67,63.58,60.06,62.24,1.57,专用设备,四川板块,-2072.45,6.29
688285,高铁电气,科创版,2022-08-20,8.8,-2.22,-0.2,21996,19555125.0,3.67,9.13,8.8,9.0,2.92,交运设备,陕西板块,38.3,2.26
688286,敏芯股份,科创版,2022-08-20,59.9,-5.64,-3.58,14929,93097437.0,11.03,66.11,59.11,64.37,4.21,半导体,江苏板块,-301.44,2.93
688287,观典防务,科创版,2022-08-20,13.09,-3.68,-0.5,58434,77937754.0,4.78,13.73,13.08,13.45,4.0,航天航空,北京板块,164.74,4.4
688288,鸿泉物联,科创版,2022-08-20,23.02,-6.35,-1.56,16949,40335394.0,8.67,25.13,23.0,24.33,3.2,计算机设备,浙江板块,-38.32,2.57
688289,圣湘生物,科创版,2022-08-20,28.2,0.5,0.14,41175,117390000.0,3.1,28.98,28.11,28.35,1.18,医疗器械,湖南板块,6.36,2.43
688290,景业智能,科创版,2022-08-20,90.4,-7.23,-7.05,10291,94981848.0,7.92,96.99,89.27,96.23,6.14,专用设备,浙江板块,104.91,7.7
688292,C浩瀚,科创版,2022-08-20,18.56,-6.73,-1.34,134459,253808190.0,4.77,19.47,18.52,19.17,38.93,互联网服务,北京板块,54.15,3.02
688293,奥浦迈,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,专业服务,上海板块,-,-
688295,中复神鹰,科创版,2022-08-20,42.22,-4.0,-1.76,43687,186318124.0,5.64,44.18,41.7,43.9,6.35,化纤行业,江苏板块,86.38,8.98
688296,和达科技,科创版,2022-08-20,24.54,-3.31,-0.84,9977,24992447.0,5.67,25.87,24.43,25.49,1.7,软件开发,浙江板块,-297.73,3.82
688297,中无人机,科创版,2022-08-20,52.74,-2.3,-1.24,93890,502434615.0,4.43,54.97,52.58,53.54,7.52,航天航空,四川板块,75.41,6.35
688298,东方生物,科创版,2022-08-20,108.21,0.11,0.12,27982,307981723.0,3.7,111.7,107.7,107.7,3.24,医疗器械,浙江板块,2.2,2.22
688299,长阳科技,科创版,2022-08-20,21.34,-3.83,-0.85,145563,320268860.0,10.09,23.44,21.2,23.0,6.38,光学光电子,浙江板块,43.04,3.06
688300,联瑞新材,科创版,2022-08-20,90.65,-6.06,-5.85,12273,113944206.0,6.52,96.4,90.11,95.66,2.3,非金属材料,江苏板块,42.25,6.87
688301,奕瑞科技,科创版,2022-08-20,496.01,-0.94,-4.73,1619,80551443.0,2.16,503.82,493.0,494.73,0.4,医疗器械,上海板块,89.15,12.64
688302,海创药业-U,科创版,2022-08-20,41.84,0.67,0.28,10484,44735628.0,5.63,43.58,41.24,41.6,4.63,生物制品,四川板块,-11.92,2.4
688303,大全能源,科创版,2022-08-20,62.8,0.18,0.11,179955,1135888726.0,5.97,65.0,61.26,62.63,6.27,光伏设备,新疆板块,7.05,3.75
688305,科德数控,科创版,2022-08-20,81.01,-1.95,-1.61,6534,53739011.0,3.98,84.29,81.0,83.0,1.32,通用设备,辽宁板块,250.64,7.71
688306,均普智能,科创版,2022-08-20,6.8,-1.02,-0.07,290774,203355433.0,6.55,7.23,6.78,6.9,10.76,专用设备,浙江板块,61.16,4.36
688308,欧科亿,科创版,2022-08-20,57.9,-3.21,-1.92,6798,39515909.0,5.97,60.27,56.7,59.9,1.04,通用设备,湖南板块,25.17,3.75
688309,*ST恒誉,科创版,2022-08-20,17.21,-0.81,-0.14,2257,3894656.0,3.23,17.68,17.12,17.3,0.5,环保行业,山东板块,50.69,1.93
688310,迈得医疗,科创版,2022-08-20,22.69,-3.24,-0.76,5061,11687759.0,5.12,23.74,22.54,23.22,1.34,专用设备,浙江板块,197.2,2.57
688311,盟升电子,科创版,2022-08-20,75.25,3.1,2.26,22251,167597945.0,4.62,76.1,72.73,72.73,3.31,通信设备,四川板块,-174.17,5.09
688312,燕麦科技,科创版,2022-08-20,19.28,-3.7,-0.74,11810,23250615.0,5.89,20.38,19.2,20.02,1.72,专用设备,广东板块,70.44,2.23
688313,仕佳光子,科创版,2022-08-20,13.42,3.23,0.42,270229,360818938.0,6.15,13.7,12.9,13.15,8.32,通信设备,河南板块,93.6,5.12
688314,康拓医疗,科创版,2022-08-20,55.56,-3.96,-2.29,3901,22155456.0,5.32,58.48,55.4,56.52,1.52,医疗器械,陕西板块,41.18,6.38
688315,诺禾致源,科创版,2022-08-20,31.11,7.13,2.07,39973,123868792.0,12.36,32.44,28.85,28.92,3.7,医疗服务,北京板块,109.8,6.77
688316,青云科技-U,科创版,2022-08-20,34.03,-2.97,-1.04,3062,10689717.0,5.82,35.79,33.75,35.05,0.87,互联网服务,北京板块,-5.6,3.14
688317,之江生物,科创版,2022-08-20,45.8,-1.86,-0.87,48364,223833500.0,2.96,47.18,45.8,46.19,3.96,医疗器械,上海板块,8.09,2.33
688318,财富趋势,科创版,2022-08-20,98.8,-0.26,-0.26,9703,96974589.0,3.62,101.9,98.31,98.59,3.37,软件开发,广东板块,51.42,3.02
688319,欧林生物,科创版,2022-08-20,17.37,-1.98,-0.35,9653,17147938.0,5.19,18.28,17.36,18.04,0.34,生物制品,四川板块,113.38,8.03
688320,禾川科技,科创版,2022-08-20,64.15,-8.02,-5.59,34583,231385092.0,15.13,73.36,62.81,70.73,11.19,仪器仪表,浙江板块,122.21,6.63
688321,微芯生物,科创版,2022-08-20,26.56,-2.25,-0.61,25618,69078551.0,4.75,27.79,26.5,27.13,0.62,化学制药,广东板块,-730.79,7.66
688322,奥比中光-UW,科创版,2022-08-20,41.55,10.48,3.94,93271,397877561.0,20.29,45.13,37.5,37.5,30.14,电子元件,广东板块,-68.22,4.87
688323,瑞华泰,科创版,2022-08-20,30.31,-4.51,-1.43,17453,53133102.0,6.46,31.75,29.7,31.65,1.83,塑料制品,广东板块,111.05,6.19
688325,赛微微电,科创版,2022-08-20,60.4,-8.15,-5.36,16526,103873557.0,10.57,67.25,60.3,65.7,8.99,半导体,广东板块,99.67,3.03
688326,经纬恒润-W,科创版,2022-08-20,183.44,-2.43,-4.56,11724,215707138.0,5.85,190.5,179.5,188.36,5.02,汽车零部件,北京板块,-173.43,4.41
688327,云从科技-UW,科创版,2022-08-20,23.01,-3.76,-0.9,64570,154359140.0,7.07,24.59,22.9,23.94,8.68,软件开发,广东板块,-36.79,6.25
688328,深科达,科创版,2022-08-20,31.5,-9.72,-3.39,69106,227778351.0,11.95,35.67,31.5,34.6,14.59,专用设备,广东板块,68.16,3.31
688329,艾隆科技,科创版,2022-08-20,38.95,-2.55,-1.02,11853,46209326.0,4.2,40.08,38.4,40.07,2.61,专用设备,江苏板块,49.76,3.79
688330,宏力达,科创版,2022-08-20,93.55,-5.03,-4.95,25034,239410307.0,5.95,99.16,93.3,98.5,4.43,电网设备,上海板块,20.74,2.81
688331,荣昌生物,科创版,2022-08-20,54.55,-3.25,-1.83,9767,54011874.0,5.66,57.19,54.0,56.34,2.36,生物制品,山东板块,-25.88,5.24
688332,中科蓝讯,科创版,2022-08-20,58.85,-1.29,-0.77,10790,63993276.0,1.98,59.98,58.8,59.55,3.88,半导体,广东板块,43.96,2.01
688333,铂力特,科创版,2022-08-20,228.9,-4.63,-11.1,5706,132617960.0,6.15,242.77,228.0,240.5,0.71,通用设备,陕西板块,-142.66,14.26
688335,复洁环保,科创版,2022-08-20,32.28,-2.12,-0.7,7398,23938485.0,3.43,33.14,32.01,32.19,1.5,环保行业,上海板块,37.14,2.06
688336,三生国健,科创版,2022-08-20,14.51,-1.63,-0.24,3401,4973919.0,2.64,14.89,14.5,14.75,0.37,生物制品,上海板块,6405.06,1.97
688337,普源精电-U,科创版,2022-08-20,84.75,-4.11,-3.63,10842,92443845.0,6.66,89.49,83.6,87.61,4.27,仪器仪表,江苏板块,180.03,4.16
688338,赛科希德,科创版,2022-08-20,33.3,-2.4,-0.82,4517,15240090.0,3.34,34.36,33.22,34.16,0.92,医疗器械,北京板块,37.25,1.92
688339,亿华通-U,科创版,2022-08-20,101.99,-4.5,-4.81,19320,199504648.0,5.05,106.89,101.5,106.65,2.38,电池,北京板块,-108.5,4.13
688345,博力威,科创版,2022-08-20,78.03,-4.84,-3.97,13746,112041001.0,9.65,85.66,77.75,82.41,5.7,电池,广东板块,76.82,6.81
688348,昱能科技,科创版,2022-08-20,674.0,0.61,4.1,9355,627291960.0,3.49,683.37,660.0,663.26,5.13,光伏设备,浙江板块,438.78,16.05
688349,三一重能,科创版,2022-08-20,50.22,-0.95,-0.48,55883,280608330.0,5.66,51.78,48.91,50.23,4.27,风电设备,北京板块,24.76,5.92
688350,富淼科技,科创版,2022-08-20,19.41,-2.61,-0.52,8791,17273371.0,4.16,20.18,19.35,19.94,1.43,化学制品,江苏板块,21.28,1.74
688351,微电生理,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,医疗器械,上海板块,2215.22,11.03
688353,华盛锂电,科创版,2022-08-20,110.4,0.73,0.8,37655,419323497.0,5.36,113.88,108.0,109.0,14.95,化学制品,江苏板块,19.82,3.24
688355,明志科技,科创版,2022-08-20,28.56,1.28,0.36,73239,218104492.0,11.52,31.55,28.3,28.9,21.14,通用设备,江苏板块,58.11,3.38
688356,键凯科技,科创版,2022-08-20,208.11,-6.17,-13.69,6258,133358005.0,6.8,221.88,206.8,221.88,1.76,化学制药,北京板块,59.93,11.91
688357,建龙微纳,科创版,2022-08-20,99.6,-4.35,-4.53,7505,76484759.0,7.24,106.6,99.06,104.13,2.23,非金属材料,河南板块,36.12,4.17
688358,祥生医疗,科创版,2022-08-20,33.94,-1.91,-0.66,9455,32313328.0,3.99,35.11,33.73,34.54,3.38,医疗器械,江苏板块,25.1,2.96
688359,三孚新科,科创版,2022-08-20,55.62,-2.97,-1.7,14435,81378371.0,6.54,58.75,55.0,58.75,2.99,电子化学品,广东板块,-151.98,9.47
688360,德马科技,科创版,2022-08-20,30.2,-3.51,-1.1,15112,46318656.0,5.18,31.7,30.08,31.18,3.58,通用设备,浙江板块,27.7,2.7
688363,华熙生物,科创版,2022-08-20,140.01,-0.56,-0.79,18666,263161560.0,2.66,142.8,139.06,139.24,1.95,美容护理,山东板块,71.58,11.09
688365,光云科技,科创版,2022-08-20,10.07,-0.79,-0.08,34260,34939380.0,3.84,10.43,10.04,10.15,2.04,互联网服务,浙江板块,-32.84,3.75
688366,昊海生科,科创版,2022-08-20,80.0,-2.84,-2.34,6089,49832198.0,4.42,83.64,80.0,82.36,1.07,医疗器械,上海板块,57.15,2.54
688367,工大高科,科创版,2022-08-20,19.41,-3.29,-0.66,5136,10105085.0,3.29,20.06,19.4,20.04,0.79,交运设备,安徽板块,4107.58,3.31
688368,晶丰明源,科创版,2022-08-20,134.51,-4.13,-5.79,7042,98156197.0,7.46,144.98,134.51,140.69,4.11,半导体,上海板块,-184.27,5.01
688369,致远互联,科创版,2022-08-20,63.26,0.97,0.61,5796,36709747.0,2.75,63.77,62.05,62.67,0.97,软件开发,北京板块,-43.8,3.58
688370,丛麟科技,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,环保行业,上海板块,40.28,4.83
688371,菲沃泰,科创版,2022-08-20,36.05,-5.13,-1.95,84518,313515033.0,7.16,38.6,35.88,37.5,11.35,电子元件,江苏板块,1282.74,6.28
688373,盟科药业-U,科创版,2022-08-20,9.26,0.76,0.07,93977,87219291.0,3.05,9.39,9.11,9.14,7.92,生物制品,上海板块,-28.15,4.63
688375,国博电子,科创版,2022-08-20,117.2,-2.5,-3.0,22753,278156536.0,6.78,125.35,117.2,118.32,7.48,电子元件,江苏板块,116.84,8.68
688377,迪威尔,科创版,2022-08-20,36.69,-3.19,-1.21,10614,39305407.0,5.75,38.38,36.2,37.5,0.97,专用设备,江苏板块,58.68,4.71
688378,奥来德,科创版,2022-08-20,42.48,-2.9,-1.27,58905,258579203.0,8.0,45.8,42.3,44.61,8.94,专用设备,吉林板块,12.66,2.67
688379,华光新材,科创版,2022-08-20,21.74,-6.13,-1.42,30961,68925064.0,6.69,23.1,21.55,22.98,6.75,通用设备,浙江板块,72.76,2.1
688380,中微半导,科创版,2022-08-20,39.8,-4.07,-1.69,67810,277450169.0,6.0,42.21,39.72,41.62,12.57,半导体,广东板块,146.64,5.05
688381,帝奥微,科创版,2022-08-20,-,-,-,-,-,-,-,-,-,-,半导体,江苏板块,43.97,16.41
688382,益方生物-U,科创版,2022-08-20,13.68,-0.65,-0.09,28395,39024823.0,1.38,13.85,13.66,13.85,2.85,生物制品,上海板块,-17.46,3.2
688383,新益昌,科创版,2022-08-20,138.55,-5.91,-8.7,10088,142956322.0,5.16,145.78,138.18,144.89,3.53,专用设备,广东板块,49.89,11.15
